text,RESTAURANT#GENERAL,RESTAURANT#PRICES,RESTAURANT#MISCELLANEOUS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,AMBIENCE#GENERAL,SERVICE#GENERAL,LOCATION#GENERAL
"hủ_tiếu hồ giá tô do mình mới ăn lần đầu nên mình gọi ít bánh_phở , chứ bình_thường thì nhiều hơn tô này nhen . nước đậm_đà , nhưng mà cay muốn tét mỏ hà . bạn nào không ăn được ớt nhớ la lên nha , quen thao_tác là chị bán sẽ cho ớt zô ah , lúc đó chắc ngồi hít_hà giống mình luôn .",0,0,0,2,2,0,0,0,0,0,0,0
"hủ_tiếu nam vang đạt thành giá tô như này . có cơ_sở q . q . q . . hem nhớ chính_xác số và tên đg , ai có nhu_cầu ăn thì hỏi bác gúc gồ ha . có nước sốt chua chua_ngọt ngọt cay cay ăn lạ lắm starchén màu đỏ trog hìnhstar à , hổng có trứng cút có tim , gan , tôm , thịt bằm , thịt luộc . nước soup đậm_đà , ăn ngon phết . tag tag tag tag tag tag tag tag tag tag tag tag tag tag tag tag tag tag tag",0,0,0,2,1,0,0,0,0,0,0,0
"hủ_tiếu nam vang khô , chợ gò vấp quầy đầu_tiên phía chùa ngon dã_man con ngan chỉ giá thôi nhé",0,0,0,1,1,0,0,0,0,0,0,0
"hủ_tiếu nam vang ở đây ngon ở chỗ không chỉ về hình_thức mà còn về chất_lượng , mỗi tô được một con tôm to_đùng , được cắt bỏ chỉ cẩn_thận , nhiều gan , thịt nạt và thịt băm nhuyễn . nước dùng ngọt , ngon , ăn_đậm_đà hương_vị của món hủ_tiếu nam vang . dĩa rau ở đây có_giá , salad và tần ô được cái quán này ngồi ăn rất mát_mẻ , vì kế bên có cái building che nắng , nên hẻm này rất lộng_gió",0,0,0,0,1,1,0,0,0,1,0,0
"hủ_tiếu ngon , rất chất_lượng , thịt nhiều tôm to và tươi , nước_dùng nêm vừa_miệng , đậm_đà . quán rộng , mát và sáng_sủa . nhân_viên phục_vụ khá nhiệt_tình . giá không quá cao so với chất_lượng , trung_bình bạn ăn khoảng giá .",0,0,0,2,1,1,0,0,0,1,1,0
"hủ_tiếu ở đây ăn khá ngon , tôm tươi , nước_dùng hơi ngọt tí , nói_chung là ổn . quán nhìn khá rộng_rãi , thoáng và sạch_sẽ . phục_vụ tốt , có chỗ giữ xe . một tô giá giá . trung_bình bạn chi khoảng giá nhé . credit suong n .",0,0,0,2,1,0,0,0,0,1,1,0
"hủ_tiếu ở đây được bưng ra tô , tô hủ_tiếu tô thịt dê , cơ_mà nếu mún ăn nước_lèo thì nên ăn phần nước bên tô thịt vì tô đó đậm_đà hơn",0,0,0,0,2,2,0,0,0,0,0,0
hủ_tiếu thì thuộc dạng bình_thường rồi nhưng quán lạ và đặc_biệt cái là có thêm mực vào . khi các bạn đến phục_vụ sẽ đem ra và một đĩa muối_tiêu xanh . muối_tiêu này chấm với mực và ngon tuyệt . nước_lèo rất đậm_đà và thơm . khi bưng lên lad bóc khói nghi ngúc luôn . thịt ở đây không phải thịt miếng và là thịt viên . quán sạch_sẽ và thoáng . nhân_viên phục_vụ ok lắm giá thì to bình_thường khoảng giá còn tô đặc_biệt hình_như hơn giá và có thêm tôm .,0,0,0,2,1,1,0,0,0,1,1,0
"hủ_tiếu xào tiêu_cực nó giống kiểu miến trộn ngoài bắc nhưng đậm_đà hơn và sợi giòn hơn . tôm tươi và ngọt nhưng thịt thì nhìn trắng_hếu hơi mất cảm_tình , nhưng nchung hủ_tiếu khô và hủ tiêua nước thì mình vẫn thích hủ_tiếu khô hơn kis mark kis mark , tag",0,0,0,0,1,2,0,0,0,0,0,0
"hủ_tiếu , mì dai và thơm . công_nhận là hủ_tiếu ở đây ngon và chất_lượng . mình thích hủ_tiếu khô ở đây , được trộn với tương đen rất vừa_miệng . rau đi kèm tươi và nhiều loại . không_gian sạch_sẽ thoáng mát có máy_lạnh . menu đa_dạng nhiều đồ ăn . giá không phải là quá mắc so với chất_lượng . nói_chung trưa nắng_nóng vô đây ăn ok . nhân_viên tạm ổn chưa đồng_đều , phục_vụ người tốt người kém .",0,0,0,2,1,1,0,0,0,1,2,0
"hục vụ sẽ mang cho bạn tô cháo trắng_tinh nóng_hổi có mấy miếng hành rắc lên kèm với thố ếch cũng nóng không kém thơm ngào_ngạt tích_cực tui nhớ mình xém phỏng vì lanh_chanh . nên các bạn cẩn_thận . phần tui chọn là phần cháo ếch singapore cay . người_ta sẽ hỏi bạn là ăn cay hay không cay đấy , ai biết ăn cay hay không b vẫn ăn được tuốt , vì nó nhìn_chung không cay tí nào đâu , chỉ nhăc các bạn dù biết ăn hay không biết ăn cay là đừng ăn ớt tích_cực hoặc lỡ như ăn ớt thì sẽ rất thốn đấy biểu_tượng cảm_xúc frown cay xè mỏ luôn cháo thì không quá lỏng cũng không quá đặc nè , nấu rất là vừa luôn . bạn nào ăn lần đầu không biết kêu nó nhạt là sai rồi nha . phải ăn chung với phần nước của ếch đấy lấy cái muỗng múc miếng nước bên thố ếch qua tô cháo đó tích_cực thì lúc đó tô cháo ngon đậm_đà theo khẩu_vị mỗi người luôn . thố ếch ở đây rất nhiều , thịt ếch được làm sạch , nêm nếm vừa_miệng . cảm_nhận đầu_tiên là thịt ếch mềm , tiếp đến là mùi_vị vừa ngọt vừa có ti mằn_mặn vừa hơi cay_cay với cả mùi thơm_lừng hòa quyện luôn biểu_tượng cảm_xúc colonthre ý nhỏ có kèm bánh_mì ăn kèm với sốt",0,0,0,0,1,1,0,0,0,0,0,0
"hùi đó mình hay ăn_ở quán hải_đăng sát bên cơtích cực từ cái thời ăn trong thau nhôm đầy_ắp ngon nhắm tích_cực nhưng mỗi lần lên mạng lại thấy khá nhiều review hđ vệ_sinh không tốt và đều khen hoàng văn , nên một ngày đẹp trời mình đả lon_ton dừng chân tại hv , chất_lượng vị thịt_thà chả_giò thấy na_ná nhau , và rau bên này có tươi ngon nhìu hơn một_tẹo tích_cực nước sâm mía má cũng rẻ giá giá gì ấy tích_cực quán hv cũng đông như bên kia . nchug hai bên na_ná nhau tích_cực mà kiểu như qua đây ăn quen đường rồi nên h ăn ơ hv lun tích_cực và thích cái là phục_vụ cực_kì nhanh dù đông cỡ nào tích_cực",1,0,0,0,1,0,1,0,0,0,1,0
"hững ai lần đầu thấy cá tắc_kè đều ngạc_nhiên vì độ giống của loại cá này so với loài bò_sát , nhất_là phần đầu và phần thân . loại cá này có cách chế_biến đơn_giản là hấp hay nướng . khi nấu hạn_chế gia_vị , món ăn sẽ càng thơm , ngon . khi thưởng_thức món cá này , đừng dùng đũa mà nên dùng tay bốc , có như thế , bạn mới cảm_nhận hết cái ngon của món cá được ngư_dân xưng_tụng là gà dưới nước .",0,0,0,0,1,0,0,0,0,0,0,0
"hương_vị chua chua_cay cay ăn ngon bổ_dưỡng từ cá , confeti bal",0,0,0,0,1,0,0,0,0,0,0,0
"hương_vị đà nẵng đây bánh ở đây màu trắng nhìn hơi đơn_điệu nhưng bánh rất thơm và không bị vữa . tôm tươi nhé , ăn rất ngọt thịt . thịt heo vì cho cũng khá nhiều và ăn có vị hơi mặn mặn . nước_lèo ở đây không cho quá nhiều màu điều nhưng nước rất ngọt xương nhé . giá_cả cũng phải_chăng , tầm giá cho người thôi . quán sạch_sẽ mình thích",1,0,0,1,1,2,0,0,0,1,0,0
"hương_vị đặc_biệt , giá_cả phải_chăng , không_gian thoáng mát",0,0,0,1,1,0,0,0,0,1,0,0
"hương_vị khá ngon , nước_dùng hơi lạ nhưng đậm_đà với chua nhè_nhẹ . bữa mình tới thịt hơi khét , chắc lỡ nướng quá_tay . rau khá tươi . quán ngoài vỉa_hè nên cũng thoáng , bán chủ_yếu vào buổi trưa . nhân_viên nhanh_nhẹn nhưng quán đông nên nhiều khi đặt_hàng chậm . giá cũng không cao , người khoảng giá .",0,0,0,2,1,2,0,0,0,1,2,0
ít chỗ ngồi lắm persevering face được cái đồ ăn bao ngon winking face with tongue mà rẻ nữa chớ tích_cực,0,0,0,1,1,0,0,0,0,3,0,0
ít đồ ăn quá,0,0,0,0,0,3,0,0,0,0,0,0
"ít nhưng no , gà cay lắm luôn",0,0,0,0,0,2,0,0,0,0,0,0
"k biết làm bài the voice tối nay được nhiêu mà ăn tô giá mới chịu tích_cực có cảm_tưởng tư hồi ngỉ việc mình tính_toán chi_li dễ sợ tích_cực nói chứ ăn ngon , nhiều , mặt_tiền trung_tâm thì giá vậy cũng chấp_nhận được . quan_trọng là bụng đói thì măc cũng phải ăn mà tích_cực tích_cực tag tag tag tag tag tag tag tag tag tag",0,0,0,2,1,1,0,0,0,0,0,1
"kèm bắp_cải tím với hành và cà_rốt trộn , sốt mayonaise với ketchup . có vị ngọt ngọt không biết là của ketchup hay của rau trộn , ăn thấy cũng hay hay lạ_miệng . xúc_xích to hơn xe bán ở đường đinh tiên hoàng tí xíudo phải chạy xe lâu nên phải nửa tiếng sau mới lấy ra ăn , cho_nên chụp hình hơi xấu tí_tẹo tag",0,0,0,0,1,1,0,0,0,0,0,0
kem cuộn nguyễn cư trinh nè nằm trong hẻm khó thấy nhưng lại rẻ và rất ngon,0,0,0,1,1,0,0,0,0,0,0,3
kem cuộn vải mix nho đen giờ ết sảy tag tag,0,0,0,0,1,0,0,0,0,0,0,0
"kem dairy quen khá béo và ngọt , ăn rất ngán . một ly chắc ng ăn cũng được . slogan kem úp ngược nên bao dẻo luôn . ăn gần hết vẫn chưa chảy . nhân_viên phục_vụ nhiệt_tình và nhanh_chóng . kem đem ra nhanh chứ không phải chờ_đợi lâu .",0,0,0,0,2,1,0,0,0,0,1,0
"kem mát ngon , xôi tím dẻo vùi ở dưới , thạch dừa dai , dừa khô giòn . còn có thêm ly nước dừa nữa",0,0,0,0,1,1,0,0,1,0,0,0
"kem này mới_lạ mà còn ngon nữatích cựcăn hoài không ngén đâu smiling face with smiling eyes phần tầm giá thôi nên cứ ăn bao_nhiêu tuỳ_thích , trơif nóng mà đi ăn cái này là sảng_khoái luôn face blowing a kis",0,0,0,1,1,1,0,0,0,0,0,0
"kem ngon béo quánh mịn , xôi dẻo không phải kiểu kem đá như mấy chổ khác mình ăn . mọi thứ kết_hợp ngon vừa_miệng . nước dừa cũng rất ngon , mình hay mua thêm chai nước dừa đem về uống . trc h ăn kem dừa chỉ thấy vừa_ý ở đây nhất .",1,0,0,0,1,1,0,1,0,0,0,0
"kem ngon , béo mùi thơm đặc_trưng của từng mùi mà mình thấy kem dừa với trà xanh là ngon nhất . giá rẻ nữa giá viên ngay mặt_tiền phạm văn đồng phù_hợp cho mấy bạn trẻ ngồi hóng mát",1,0,0,1,1,1,0,0,0,0,0,1
"kem thạch dừa khá thơm , béo ngậy , kem ngọt , mịn , mát lạnh cổ_họng . thạch trái_cây thơm , dai ngon , đầy màu_sắc . một ly ăn vừa đủ . giá mắc . nhân_viên nhanh lẹ , nhiệt_tình . không_gian rộng_rãi , sạch_sẽ .",0,0,0,3,1,1,0,0,0,1,1,0
"kem úp ngược thần_thánh k . kem ốc quế ở đây đặc , lâu chảy hơn kem mấy chỗ khác , nhưng bị cái ngọt quá , mình ăn nửa cây là bắt_đầu ngán . vị vani khá thơm , bánh ốc quế ở ngoài giòn , phủ socola nhưng không quá ngọt , noa hơi mặn mặn nên lúc ăn chung với bánh làm bớt ngán hơn smiling face with smiling eyes smiling face with smiling eyes giá_cả phải_chăng , ở đây mình thấy hay coa khuyến_mãi nên_người tầm giá là ok ngay . nhân_viên nhiệt_tình nên minh khá thích",1,0,0,1,2,1,0,0,0,0,1,0
kem xôi dừa béo ngậy ai fan của đồ béo thì kem này thì đúng điệu luôn phần giá ăn xong có ly nước dừa kế bên chất_lượng đáng đồng_tiền,0,0,0,1,1,0,0,0,1,0,0,0
"kêu khẩu_phần người , quán cực đông luôn , hết người này vào tới người khác ra . phải công_nhận sản_phẩm arkles nhân_viên chạy_bàn cực mau_lẹ , nhanh_chóng . sản_phẩm arkles mắm_nêm vừa_phải . sản_phẩm arkles câu slogan sinh_động cùng cô khàn . sản_phẩm arkles đồ ăn hơi lâu tí vì phải ngồi chiên đậu , béo giòn , thơm_lựng . ăn l chưa bao_giờ được gặp bà chủ crying face phần ăn cũng rẻ thôi , cỡ dưới giá cho n",1,0,0,1,1,1,0,0,0,1,1,0
"khá đầy_đặn , cá cũng nhiều , nhưng mình thấy hơi nhạt beaming face with smiling eyes beaming face with smiling eyes beaming face with smiling eyes",0,0,0,0,2,1,0,0,0,0,0,0
"khá là ngon ốc tỏi chắc thịt , nướng muối ớt săn săn cay cay ăn khá đã , hàu hơi chát , nướng chưa thơm lắm . nói_chung là tới ăn_chơi thui chứ để thưởng_thức thì không tới lần đâu . giá trung_bình_giá người",2,0,0,2,1,2,0,0,0,0,0,0
khá ngon,0,0,0,0,1,0,0,0,0,0,0,0
"khá ngon đó nha , tuy là nhà_hàng nhưng do anh chủ kiêm đầu_bếp rất có tâm nên vị rất gần_gũi như ăn_ở nhà . bánh giòn mỏng , đồ ăn tươi , chưa kể chese khá béo",0,0,0,0,1,1,0,0,0,0,1,0
khá ngon nè . mỗi tội mình thấy hơi nhạt bình_thường mình cũng ăn mặn giá yêu luôn giá bát mà đầy ú ụ . ăn no ghê,0,0,0,1,1,1,0,0,0,0,0,0
"khá ngon , con nào con nấy ú nu ăn rất đã . không_gian ở đây khá thoáng , ngồi ở ngoài thì mát hơn , phục_vụ cũng khá chu_đáo . giá khá rẻ , các món đều đông giá giá , trung_bình bạn khoảng giá là vừa_rồi .",0,0,0,1,1,0,0,0,0,1,1,0
"khá ngon , đặc_trưng của quán",0,0,0,0,1,0,0,0,0,0,0,0
"khá ngon quán khá nổi và đông . bánh_cuốn có vỏ mềm mịn thơm , nhân bánh nhiều . nước_chấm đậm_đà ăn kèm với chả và bánh_tôm . không_gian bình_thường , thoáng mát . mức giá trung_bình cho người ăn là giá .",1,0,0,2,1,1,0,0,0,2,0,0
"khá ngon . flan , rau_câu giá cái . rất nhiều loại để chọn",0,0,0,2,1,1,0,0,0,0,0,0
khá nhiều người ăn cái không hết . khoai_tây chiên cũng ngon trà sữa béo tích_cực giá phan,0,2,0,0,1,1,0,1,0,0,0,0
khá nhon đấy,0,0,0,0,1,0,0,0,0,0,0,0
"khá ổn đấy chứ , nhiều thịt , thịt ngan làm cũng ngon quán này đông kinh_khủng . mặc_dù hnay nước_dùng không đậm_đà lắm nhưng vẫn thích thịt ngan",1,0,0,0,1,1,0,0,0,0,0,0
khá thích_hợp để ăn khi trời mưa se no evil monkey se no evil monkey se no evil monkey,0,0,0,0,1,0,0,0,0,0,0,0
"khách quen ở đây luôn . có tuần ăn đến bữa tích_cực chất_lượng thì khỏi bàn nhé . từ miến trộn đến miến nước đều tuyệt_vời . lươn thì miếng nào ra miếng đấy . bát cứ phải gọi là ú ụ lươn nhất là miến trộn nhé ăn no đến trưa luôn ấy , nước_dùng thơm ngon xì_xụp với quẩy ôi_thôi quên sầu . điểm trừ là quá n hơi bé và hết hàng rất nhanh tiêu_cực tầm giờ rồi là hết hàng tiêu_cực hnay đi ăn từ giờ mà thấy vẫn xếp_hàng bác chủ thì bảo hết . buồn",1,0,3,0,1,1,0,0,0,3,0,0
"khai_vị không_thể thiếu món gỏi , giòn_tan ăn cực đã tích_cực phần hơi ít , chắc do đi đông , bào ghê quá . nhưng mà phải nói là ngon thiệt , mình thích cái vị chua chua_ngọt ngọt , ăn đã lắm nha . hải_sản ở đây khỏi chê , bao tươi .",0,0,0,0,1,2,0,0,0,0,0,0
"khẩu_vị lạ , ngon đến từ đài_loan",0,0,0,0,1,0,0,0,0,0,0,0
khi nào mới ngán đây một đứa từng tuyên_bố món này chả có gì đặc_biệt lại có lúc thèm đậu mắm_tôm đến thế này sao tag,0,0,0,0,1,0,0,0,0,0,0,0
"khi tới đây tất_nhiên phải kêu bánh đập , với lớp vỏ ngoài là bánh_tráng nướng , bên trên là một lớp bánh_ướt mỏng . ăn kèm theo là chén mắm_cái và rau dùng để cuốn ăn kèm . đặc_biệt mắm ở đây làm rất vừa ăn , không bị quá mặn nên chấm với bánh rất vừa_miệng . rau ở đây rất tươi , phong_phú tùy_món . có những loại rau khá lạ . quán trang_trí bằng hình_ảnh món ăn , các bài báo về quán .",0,0,0,0,1,1,0,0,0,1,0,0
"khi tới đây thì mình thực_sự rất không hài_lòng . quán nhỏ nên hơi khó tìm , kinh_nghiệm là đừng tìm theo số nhà . không_gian quán hơi chật một_chút , bề ngang kê được cái bàn nhỏ thôi , mình ngồi sát tường sát lối đi nên không được thoải_mái cho lắm . giá từ giá , hơi mắc .",3,0,0,3,0,0,0,0,0,3,0,3
